id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
1603,2018-04-15,1945689,1.0,   ,nochg,2024,47.5824,-122.178,56,BELLEVUE,RA2.5,GREEN VALLEY,2,826034,1119655,2005,0,10144,3001,3001,0,9,0,4,2.0,5,1,1,1,0,160,0,0,1,0,1,0,0,0,0,0,0,0,1,0,V
1604,2018-02-15,640699,4.0,   ,nochg,2024,47.7576,-122.1593,90,BOTHELL,R-2,OAKWOOD MANOR,2,223602,417097,2019,0,12939,923,923,0,4,0,3,1.0,3,3,1,1,0,464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G
1605,1991-05-15,540783,4.0,   ,nochg,2024,47.6872,-122.3855,99,SEATTLE,R-2,SUMMIT RIDGE,2,226425,314358,1905,0,12400,3373,3373,0,3,0,4,1.0,5,1,1,1,0,246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,W
1606,2016-03-15,1405047,3.0,   ,nochg,2024,47.7339,-122.3815,84,NORMANDY PARK,RS-7200,FOREST GLEN,2,772134,632913,1960,0,15030,4921,4921,0,9,0,2,1.0,3,1,1,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
1607,2007-12-15,721750,2.0,   ,nochg,2024,47.5422,-122.3647,11,KING COUNTY,R-8,FALCON RIDGE (CEDAR RIDGE),2,264371,457379,2013,0,5735,1671,1671,0,6,0,4,2.0,4,3,1,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,D
1608,1995-04-15,2654619,2.0,   ,nochg,2024,47.5309,-122.0696,67,CLYDE HILL,RS 8.5,SUNSET HILLS,2,1671449,983170,1965,0,29143,2992,2992,0,10,0,1,1.0,4,2,0,0,0,163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
1609,2015-12-15,632566,2.0,   ,nochg,2024,47.5795,-121.9811,74,WOODINVILLE,R-8,SUNSET HILLS,2,231999,400567,1973,0,15071,4988,4988,0,3,0,2,1.0,1,3,1,0,0,387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,K
1610,1994-01-15,425507,4.0,   ,nochg,2024,47.4726,-122.3265,79,MILTON,R-1,PINE VIEW ESTATES,2,209665,215842,1964,0,8695,3956,3956,0,6,0,1,1.0,3,3,0,1,0,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
1611,2005-10-15,667456,4.0,   ,nochg,2024,47.5923,-121.9744,64,CARNATION,RS 8.5,MAPLE GROVE,2,278261,389195,1987,0,20053,1927,1927,0,10,0,3,1.0,2,2,1,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1612,2015-02-15,642088,3.0,   ,nochg,2024,47.532,-121.9002,95,COVINGTON,R-7,BAYVIEW HEIGHTS,2,309791,332297,1906,0,13182,3935,3935,0,11,0,1,2.0,3,1,1,1,0,198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
1613,2014-12-15,790867,3.0,   ,nochg,2024,47.6595,-122.2332,85,NEWCASTLE,R-2,GREEN VALLEY,2,322006,468861,1968,0,25975,2578,2578,0,9,0,1,1.0,1,3,1,0,0,464,0,0,0,0,1,0,0,0,0,0,0,0,1,0,W
1614,2009-11-15,401099,3.0,   ,nochg,2024,47.4123,-121.8692,70,SeaTac,R-8,PINE VIEW ESTATES,2,243945,157154,1952,0,22582,4180,4180,0,3,0,1,2.0,4,2,1,1,0,575,0,0,1,0,1,0,0,0,0,0,0,0,0,0,W
1615,2009-05-15,1028571,4.0,   ,nochg,2024,47.5557,-122.3924,79,NEWCASTLE,RA2.5,FALCON RIDGE (CEDAR RIDGE),2,716687,311884,1916,0,28955,3778,3778,0,10,0,1,1.0,3,1,1,1,0,397,0,0,0,0,1,0,0,0,0,0,0,0,1,0,I
1616,2019-08-15,2304445,1.0,   ,nochg,2024,47.4282,-122.3325,42,YARROW POINT,R-2,SUMMIT RIDGE,2,747042,1557403,1945,0,9636,2179,2179,0,5,0,3,1.0,1,1,1,0,0,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T
1617,2000-03-15,648949,1.0,   ,nochg,2024,47.6899,-122.2262,14,SEATTLE,R-7,PINE VIEW ESTATES,2,293403,355546,1985,0,15449,4347,4347,0,5,0,2,2.0,3,3,1,0,0,595,0,0,0,0,1,0,0,0,0,0,0,0,1,0,R
1618,2011-06-15,950472,3.0,   ,nochg,2024,47.4908,-122.0796,76,WOODINVILLE,R-1,OLYMPIC VUE ESTATES,2,340756,609716,1986,0,8392,3588,3588,0,6,0,5,1.0,5,2,1,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C
1619,1994-07-15,435126,1.0,   ,nochg,2024,47.395,-122.3701,94,MAPLE VALLEY,R-2,MAPLE GROVE,2,140243,294883,1922,0,22390,3218,3218,0,11,0,4,2.0,1,1,0,1,0,492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D
1620,2015-03-15,340755,4.0,   ,nochg,2024,47.4114,-122.1036,3,BLACK DIAMOND,R-10,FALCON RIDGE (CEDAR RIDGE),2,203669,137086,1932,0,25292,3506,3506,0,9,0,2,2.0,2,3,1,1,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,A
1621,1997-03-15,682740,1.0,   ,nochg,2024,47.4295,-122.3968,77,AUBURN,R-10,GREEN VALLEY,2,373756,308984,2013,0,14142,1610,1610,0,11,0,2,2.0,5,2,0,0,0,281,0,0,0,0,1,0,0,0,0,0,0,0,1,0,O
1622,2012-10-15,459113,2.0,   ,nochg,2024,47.624,-122.279,88,AUBURN,R-4,WILDWOOD LANE NO. 03,2,286411,172702,1926,0,27653,2933,2933,0,9,0,4,2.0,2,2,1,0,0,597,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Y
1623,1991-06-15,1323614,2.0,   ,nochg,2024,47.6435,-122.0508,1,REDMOND,R-4,TOWN-COUNTRY CLUB BUNGALOW SITES,2,800215,523399,1956,0,2302,1231,1231,0,12,0,1,1.0,5,1,0,1,0,290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
1624,2013-09-15,450008,3.0,   ,nochg,2024,47.4066,-122.0548,48,PACIFIC,R-10,RIVERBEND TERRACE,2,297490,152518,1981,0,26556,1994,1994,0,9,0,5,2.0,4,1,0,1,0,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Q
1625,2009-09-15,512211,1.0,   ,nochg,2024,47.5255,-122.2956,22,BLACK DIAMOND,RA2.5,ALDERWOOD SOUTH DIV NO. 02,2,206951,305260,1989,0,29922,3175,3175,0,9,0,3,2.0,3,2,1,0,0,32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,W
1626,2014-04-15,332353,1.0,   ,nochg,2024,47.399,-122.1798,55,COVINGTON,R-10,MEADOWBROOK,2,169526,162827,2018,0,28527,4567,4567,0,6,0,2,2.0,5,2,1,1,0,585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
1627,2007-01-15,882906,2.0,   ,nochg,2024,47.7264,-122.1659,54,ISSAQUAH,R-8,RIVERBEND TERRACE,2,534195,348711,1906,0,4653,3328,3328,0,7,0,5,1.0,4,3,1,1,0,536,0,0,1,0,1,0,0,0,0,0,0,0,1,0,G
1628,1993-07-15,432471,3.0,   ,nochg,2024,47.6645,-122.3827,55,ALGONA,RS 8.5,LAKEFRONT VILLAGE,2,215295,217176,1947,0,11513,4790,4790,0,5,0,3,2.0,2,2,0,0,0,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,O
1629,2011-01-15,614369,3.0,   ,nochg,2024,47.4431,-122.021,76,RENTON,R-5,MEADOWBROOK,2,307221,307148,1961,0,29043,3748,3748,0,6,0,3,2.0,2,1,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1630,2022-01-15,1178591,4.0,   ,nochg,2024,47.3122,-122.0999,53,BEAUX ARTS,R-2,LAKEFRONT VILLAGE,2,750294,428297,1931,0,24655,3562,3562,0,9,0,2,1.0,3,2,1,1,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
1631,2006-08-15,708649,3.0,   ,nochg,2024,47.577,-122.345,20,KENMORE,R-4,BAYVIEW HEIGHTS,2,407057,301592,1947,0,24932,3520,3520,0,5,0,1,1.0,3,1,0,0,0,211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,H
1632,1993-08-15,802128,3.0,   ,nochg,2024,47.6809,-122.1346,16,ISSAQUAH,R-3,SUMMIT RIDGE,2,476054,326074,1919,0,17827,4803,4803,0,8,0,4,2.0,1,1,0,0,0,440,0,0,1,0,1,0,0,0,0,0,0,0,0,0,K
1633,2023-10-15,1716884,1.0,   ,nochg,2024,47.4995,-122.3099,82,CLYDE HILL,R-9,OAKWOOD MANOR,2,979141,737743,1920,0,5980,2078,2078,0,4,0,3,2.0,4,3,0,1,0,304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,X
1634,2023-05-15,714287,3.0,   ,nochg,2024,47.7739,-122.0263,87,CARNATION,R-3,FALCON RIDGE (CEDAR RIDGE),2,312924,401363,1956,0,5307,4244,4244,0,6,0,3,2.0,4,3,1,1,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1635,2006-03-15,2059680,1.0,   ,nochg,2024,47.7406,-122.1144,46,CLYDE HILL,RS-7200,CEDAR HEIGHTS,2,886194,1173486,1904,0,29460,2934,2934,0,7,0,1,1.0,4,1,0,1,0,266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,D
1636,2002-05-15,405971,2.0,   ,nochg,2024,47.4687,-122.2472,33,TUKWILA,RA2.5,OAKWOOD MANOR,2,188378,217593,1903,0,19692,1498,1498,0,7,0,3,2.0,5,3,1,1,0,439,0,0,1,0,0,0,0,0,0,0,0,0,1,0,W
1637,2015-09-15,2572339,1.0,   ,nochg,2024,47.5558,-122.1662,48,CLYDE HILL,R-9,FOREST GLEN,2,1205723,1366616,1921,0,13949,4042,4042,0,11,0,4,1.0,3,3,1,1,0,453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T
1638,1993-01-15,875201,1.0,   ,nochg,2024,47.6624,-122.1853,9,WOODINVILLE,RS7.2,PINE VIEW ESTATES,2,520510,354691,2016,0,22635,4261,4261,0,9,0,1,1.0,5,2,0,0,0,302,0,0,1,0,1,0,0,0,0,0,0,0,1,0,H
1639,2016-07-15,1454807,1.0,   ,nochg,2024,47.6912,-122.0466,82,BEAUX ARTS,R-6,SUMMIT RIDGE,2,574890,879917,1909,0,8566,2308,2308,0,8,0,3,2.0,5,3,0,1,0,351,0,0,0,0,1,0,0,0,0,0,0,0,1,0,H
1640,2003-09-15,1296405,3.0,   ,nochg,2024,47.3504,-122.2963,29,NORMANDY PARK,R-8,ALDERWOOD SOUTH DIV NO. 02,2,584477,711928,1980,0,24714,2387,2387,0,12,0,2,1.0,3,2,0,1,0,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Z
1641,1993-01-15,388575,4.0,   ,nochg,2024,47.3891,-122.1196,13,SKYKOMISH,R-7,HIGHLAND PARK,2,146081,242494,1908,0,19466,4914,4914,0,9,0,5,2.0,1,1,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U
1642,2014-02-15,467548,1.0,   ,nochg,2024,47.7171,-121.9906,47,MILTON,R-5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,314234,153314,1959,0,26910,1295,1295,0,5,0,1,1.0,3,2,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
1643,2001-06-15,823551,3.0,   ,nochg,2024,47.3082,-122.0695,46,KENMORE,RA2.5,LAKEFRONT VILLAGE,2,391088,432463,1984,0,15890,823,823,0,4,0,4,2.0,5,1,1,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
1644,2019-03-15,1119595,2.0,   ,nochg,2024,47.3178,-122.039,86,NORMANDY PARK,R-7,ALDERWOOD SOUTH DIV NO. 02,2,464069,655526,1973,0,11958,2047,2047,0,11,0,4,2.0,3,2,1,1,0,260,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U
1645,1999-04-15,1803230,1.0,   ,nochg,2024,47.6715,-121.8632,14,BEAUX ARTS,R-8,RIVERBEND TERRACE,2,875882,927348,1923,0,11372,3344,3344,0,12,0,1,1.0,3,1,1,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
1646,2014-05-15,451132,1.0,   ,nochg,2024,47.4029,-121.9493,62,CARNATION,RS7.2,MEADOWBROOK,2,262090,189042,1906,0,2181,4166,4166,0,5,0,3,2.0,2,1,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,V
1647,2014-05-15,768796,2.0,   ,nochg,2024,47.7417,-122.0235,55,NORMANDY PARK,R-4,BAYVIEW HEIGHTS,2,407083,361713,2013,0,17183,2160,2160,0,3,0,3,1.0,2,1,1,1,0,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Q
1648,1992-10-15,733789,4.0,   ,nochg,2024,47.4849,-122.0707,77,WOODINVILLE,R-6,OAKWOOD MANOR,2,458175,275614,1950,0,24845,4926,4926,0,9,0,5,2.0,1,2,1,1,0,416,0,0,1,0,1,0,0,0,0,0,0,0,1,0,J
1649,2013-12-15,735150,1.0,   ,nochg,2024,47.7372,-121.9189,80,KENMORE,R-10,WILDWOOD LANE NO. 03,2,238071,497079,1972,0,9629,3609,3609,0,6,0,3,2.0,5,2,1,1,0,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,S
1650,1990-09-15,898509,3.0,   ,nochg,2024,47.3384,-122.2871,95,SeaTac,R-5,GREEN VALLEY,2,485615,412894,2019,0,5525,4603,4603,0,12,0,2,1.0,3,2,0,1,0,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F
1651,1994-10-15,570862,3.0,   ,nochg,2024,47.4593,-121.8549,80,LAKE FOREST PARK,R-4,TOWN-COUNTRY CLUB BUNGALOW SITES,2,368976,201886,2018,0,11312,2027,2027,0,3,0,2,1.0,3,2,0,1,0,353,0,0,1,0,1,0,0,0,0,0,0,0,1,0,S
1652,2013-03-15,662651,2.0,   ,nochg,2024,47.3835,-122.0772,25,DES MOINES,R-1,MOUNTAIN VIEW,2,337474,325177,1946,0,9363,1216,1216,0,9,0,2,2.0,4,1,1,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,P
1653,2004-05-15,534366,2.0,   ,nochg,2024,47.4726,-122.1246,74,SHORELINE,RS-7200,CEDAR HEIGHTS,2,161964,372402,1980,0,20749,1252,1252,0,3,0,1,2.0,1,2,1,0,0,253,0,0,1,0,0,0,0,0,0,0,0,0,1,0,F
1654,1995-10-15,662436,1.0,   ,nochg,2024,47.7039,-121.9453,41,RENTON,RS7.2,FOREST GLEN,2,314969,347467,2004,0,22648,3042,3042,0,6,0,5,1.0,5,2,1,0,0,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,U
1655,2023-05-15,362984,2.0,   ,nochg,2024,47.7593,-121.9903,25,PACIFIC,RS7.2,MOUNTAIN VIEW,2,186857,176127,1968,0,22025,4823,4823,0,3,0,3,2.0,5,1,0,1,0,385,0,0,1,0,1,0,0,0,0,0,0,0,1,0,R
1656,2015-12-15,685584,1.0,   ,nochg,2024,47.626,-122.0923,56,REDMOND,R-2,CEDAR HEIGHTS,2,235753,449831,1925,0,5158,4711,4711,0,5,0,3,2.0,3,2,1,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
1657,2023-07-15,772916,3.0,   ,nochg,2024,47.4744,-121.9372,56,LAKE FOREST PARK,RS7.2,OLYMPIC VUE ESTATES,2,385665,387251,1995,0,25655,1592,1592,0,12,0,1,1.0,2,2,0,1,0,525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
1658,2023-08-15,633629,1.0,   ,nochg,2024,47.7562,-122.3116,20,SEATTLE,R-3,SUNSET HILLS,2,338306,295323,1908,0,29957,2051,2051,0,9,0,4,2.0,1,3,1,1,0,460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A
1659,2014-11-15,251080,4.0,   ,nochg,2024,47.5968,-121.9907,50,SEA-TAC,R-1,OLYMPIC VUE ESTATES,2,162958,88122,1940,0,23054,1028,1028,0,8,0,4,1.0,5,1,0,1,0,284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
1660,2021-09-15,2084211,2.0,   ,nochg,2024,47.3415,-121.8512,63,HUNTS POINT,R-8,WILDWOOD LANE NO. 03,2,1034217,1049994,1903,0,22103,1394,1394,0,3,0,2,1.0,1,1,1,0,0,456,0,0,1,0,0,0,0,0,0,0,0,0,1,0,P
1661,1996-08-15,2034739,3.0,   ,nochg,2024,47.6336,-121.9203,78,MERCER ISLAND,RS-7200,FOREST GLEN,2,692410,1342329,1939,0,24056,1509,1509,0,12,0,1,2.0,1,2,1,0,0,155,0,0,1,0,1,0,0,0,0,0,0,0,1,0,V
1662,2002-10-15,518098,1.0,   ,nochg,2024,47.5176,-122.1526,11,PACIFIC,R-3,FOREST GLEN,2,295770,222328,1930,0,11282,4714,4714,0,11,0,1,1.0,1,1,1,0,0,431,0,0,0,0,1,0,0,0,0,0,0,0,1,0,J
1663,2001-10-15,1202201,4.0,   ,nochg,2024,47.5404,-121.9279,64,BEAUX ARTS,R-1,SUMMIT RIDGE,2,629222,572979,1920,0,16008,2745,2745,0,5,0,2,1.0,1,1,0,1,0,266,0,0,0,0,1,0,0,0,0,0,0,0,1,0,M
1664,2022-01-15,410192,1.0,   ,nochg,2024,47.5319,-122.2273,37,CARNATION,R-8,BAYVIEW HEIGHTS,2,169990,240202,1901,0,23542,2528,2528,0,3,0,3,2.0,5,1,1,0,0,491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U
1665,2005-08-15,1324618,1.0,   ,nochg,2024,47.3491,-122.1038,44,NEWCASTLE,R-8,FALCON RIDGE (CEDAR RIDGE),2,924693,399925,1978,0,6729,3910,3910,0,10,0,4,2.0,1,3,1,1,0,114,0,0,1,0,1,0,0,0,0,0,0,0,1,0,H
1666,2008-07-15,805490,2.0,   ,nochg,2024,47.7461,-122.017,73,SNOQUALMIE,R-8,OAKWOOD MANOR,2,302029,503461,2001,0,3845,2291,2291,0,8,0,5,2.0,3,1,1,1,0,224,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
1667,2002-11-15,242363,3.0,   ,nochg,2024,47.3974,-122.3182,34,ENUMCLAW,R-3,MOUNTAIN VIEW,2,129822,112541,1956,0,21773,2759,2759,0,4,0,1,2.0,1,1,0,1,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
1668,2011-02-15,3191796,2.0,   ,nochg,2024,47.5703,-122.0206,67,CLYDE HILL,R-5,SUMMIT RIDGE,2,1075573,2116223,1995,0,14236,3030,3030,0,9,0,3,2.0,3,1,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,M
1669,2006-06-15,2390679,4.0,   ,nochg,2024,47.3574,-121.8601,85,MEDINA,RS7.2,LAKEFRONT VILLAGE,2,1247081,1143598,1937,0,16180,4356,4356,0,3,0,5,2.0,4,1,0,1,0,537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E
1670,2000-09-15,792926,1.0,   ,nochg,2024,47.4483,-122.2917,82,WOODINVILLE,R-1,BAYVIEW HEIGHTS,2,484225,308701,1962,0,6577,3663,3663,0,9,0,1,2.0,4,1,0,0,0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
1671,1992-09-15,309685,2.0,   ,nochg,2024,47.4062,-122.3994,82,NORTH BEND,RS 8.5,OAKWOOD MANOR,2,138685,171000,1961,0,2969,3193,3193,0,7,0,1,1.0,2,3,0,1,0,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,D
1672,2022-01-15,1327115,3.0,   ,nochg,2024,47.525,-121.8966,35,NORMANDY PARK,R-8,BAYVIEW HEIGHTS,2,623311,703804,2004,0,5007,2703,2703,0,8,0,5,2.0,5,3,0,1,0,86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,T
1673,1998-02-15,975392,2.0,   ,nochg,2024,47.6146,-121.9848,93,WOODINVILLE,R-7,SUNSET HILLS,2,437401,537991,1942,0,11875,4620,4620,0,12,0,4,2.0,2,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K
1674,1996-09-15,524876,1.0,   ,nochg,2024,47.3121,-122.3964,65,KING COUNTY,RA2.5,PINE VIEW ESTATES,2,342645,182231,1935,0,13058,4927,4927,0,11,0,4,2.0,1,3,1,1,0,362,0,0,1,0,0,0,0,0,0,0,0,0,1,0,S
1675,2001-10-15,1212490,2.0,   ,nochg,2024,47.6064,-122.3861,68,SAMMAMISH,RS-7200,MEADOWBROOK,2,840290,372200,1944,0,16255,3089,3089,0,4,0,3,1.0,5,1,1,1,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,H
1676,2013-10-15,539340,3.0,   ,nochg,2024,47.7406,-122.3504,87,BURIEN,RS-7200,CEDAR HEIGHTS,2,373893,165447,2012,0,14734,2315,2315,0,6,0,1,2.0,1,2,0,1,0,409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,W
1677,2019-03-15,211173,4.0,   ,nochg,2024,47.3884,-122.0611,93,FEDERAL WAY,R-1,RIVERBEND TERRACE,2,139500,71673,1906,0,24546,881,881,0,4,0,3,2.0,5,1,1,0,0,583,0,0,1,0,1,0,0,0,0,0,0,0,0,0,E
1678,2002-02-15,1043583,3.0,   ,nochg,2024,47.7886,-122.117,16,NORTH BEND,R-6,RIVERBEND TERRACE,2,718192,325391,1927,0,10953,1262,1262,0,11,0,4,2.0,1,2,1,0,0,427,0,0,1,0,1,0,0,0,0,0,0,0,1,0,W
1679,2011-05-15,1216048,3.0,   ,nochg,2024,47.6337,-122.1538,66,BELLEVUE,R-3,BAYVIEW HEIGHTS,2,797083,418965,1903,0,23129,1851,1851,0,5,0,3,2.0,4,3,1,1,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U
1680,1994-09-15,288748,4.0,   ,nochg,2024,47.7525,-121.9423,85,MAPLE VALLEY,RS-7200,PINE VIEW ESTATES,2,141487,147261,1931,0,28491,1219,1219,0,4,0,5,2.0,2,1,1,0,0,598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,M
1681,1993-02-15,836157,1.0,   ,nochg,2024,47.4631,-122.1082,98,LAKE FOREST PARK,RA2.5,ALDERWOOD SOUTH DIV NO. 02,2,529324,306833,1992,0,9004,4712,4712,0,11,0,2,2.0,1,2,1,1,0,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U
1682,1996-04-15,591073,2.0,   ,nochg,2024,47.661,-122.2425,93,KIRKLAND,R-2,MAPLE GROVE,2,325462,265611,1970,0,19096,2263,2263,0,5,0,4,1.0,5,2,1,0,0,435,0,0,1,0,0,0,0,0,0,0,0,0,1,0,I
1683,1995-01-15,463184,2.0,   ,nochg,2024,47.6039,-121.9421,90,MILTON,R-6,LAKEFRONT VILLAGE,2,160451,302733,1963,0,2712,1594,1594,0,8,0,2,2.0,4,1,1,0,0,340,0,0,1,0,1,0,0,0,0,0,0,0,1,0,E
1684,2001-04-15,606809,3.0,   ,nochg,2024,47.7128,-122.2,46,SeaTac,R-10,ALDERWOOD SOUTH DIV NO. 02,2,415438,191371,2001,0,14398,4560,4560,0,8,0,3,2.0,3,1,0,0,0,526,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
1685,2001-08-15,447505,3.0,   ,nochg,2024,47.7257,-122.156,54,BURIEN,R-5,GREEN VALLEY,2,224923,222582,2012,0,11309,3800,3800,0,8,0,3,2.0,4,2,1,0,0,596,0,0,0,0,1,0,0,0,0,0,0,0,1,0,T
1686,1997-10-15,806015,1.0,   ,nochg,2024,47.3759,-122.1928,38,NORTH BEND,RS7.2,OAKWOOD MANOR,2,261533,544482,1981,0,10522,2683,2683,0,12,0,5,2.0,5,2,1,1,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
1687,2013-08-15,814945,2.0,   ,nochg,2024,47.5287,-122.0271,26,KING COUNTY,R-3,SUMMIT RIDGE,2,499307,315638,2010,0,18487,3312,3312,0,7,0,2,2.0,5,1,1,1,0,492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Z
1688,1995-09-15,705577,4.0,   ,nochg,2024,47.5328,-121.9994,94,SeaTac,R-8,MEADOWBROOK,2,375801,329776,1989,0,28203,2786,2786,0,12,0,1,2.0,3,3,1,0,0,183,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Z
1689,2015-12-15,3376283,4.0,   ,nochg,2024,47.7896,-122.0369,50,HUNTS POINT,R-2,OLYMPIC VUE ESTATES,2,1367249,2009034,1967,0,10084,4254,4254,0,10,0,5,1.0,3,3,0,1,0,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,L
1690,2013-02-15,461356,1.0,   ,nochg,2024,47.6172,-122.0696,85,ENUMCLAW,R-5,PINE VIEW ESTATES,2,178687,282669,1925,0,13480,1781,1781,0,9,0,1,2.0,3,2,1,0,0,145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N
1691,2016-01-15,1665691,1.0,   ,nochg,2024,47.5424,-122.3909,72,YARROW POINT,R-1,HOLLYWOOD HILL HIGHLANDS,2,886896,778795,1949,0,29324,2461,2461,0,5,0,4,2.0,3,3,0,1,0,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,M
1692,2009-12-15,424724,4.0,   ,nochg,2024,47.6716,-122.2958,42,SEATTLE,RS-7200,OLYMPIC VUE ESTATES,2,208485,216239,1998,0,28474,2392,2392,0,8,0,2,1.0,2,2,1,1,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
1693,1996-06-15,816932,1.0,   ,nochg,2024,47.5998,-121.965,50,CARNATION,R-3,MAPLE GROVE,2,329957,486975,1988,0,17567,4433,4433,0,11,0,4,2.0,5,1,0,1,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
1694,2014-07-15,254210,2.0,   ,nochg,2024,47.3709,-122.1998,77,DUVALL,RS 8.5,RIVERBEND TERRACE,2,150943,103267,1914,0,23240,4257,4257,0,3,0,5,2.0,1,2,0,1,0,494,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
1695,2015-06-15,584948,2.0,   ,nochg,2024,47.3303,-121.8508,17,NORTH BEND,R-3,BAYVIEW HEIGHTS,2,245574,339374,1995,0,6894,2634,2634,0,10,0,3,1.0,3,2,0,0,0,226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Z
1696,1990-12-15,524656,1.0,   ,nochg,2024,47.7867,-122.2716,35,DES MOINES,RS 8.5,WILDWOOD LANE NO. 03,2,289617,235039,1922,0,18738,3377,3377,0,11,0,4,2.0,4,3,0,1,0,288,0,0,1,0,1,0,0,0,0,0,0,0,0,0,P
1697,1995-05-15,1085316,1.0,   ,nochg,2024,47.6821,-122.1026,56,KIRKLAND,R-6,HIGHLAND PARK,2,400565,684751,1913,0,20273,1017,1017,0,12,0,3,1.0,5,2,0,1,0,358,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
1698,2016-06-15,579573,4.0,   ,nochg,2024,47.7183,-122.0881,16,TUKWILA,RA2.5,FALCON RIDGE (CEDAR RIDGE),2,393953,185620,2001,0,28436,3498,3498,0,11,0,3,1.0,4,1,1,1,0,539,0,0,1,0,0,0,0,0,0,0,0,0,1,0,N
